veNOG	ENOG411D5WT	4	4	T	4.1m
veNOG	ENOG411D5WB	4	4	S	NA
veNOG	ENOG411D5WC	6	6	O	defense response to bacterium
veNOG	ENOG411D5WD	3	3	NTZ	Inherit from KOG: Dystrophin
veNOG	ENOG411D5WH	6	6	U	transcript 1
veNOG	ENOG411D5WI	8	8	S	NA
veNOG	ENOG411D5WJ	7	5	T	Immunoglobulin V-set domain
veNOG	ENOG411D5WK	11	10	S	HLA class II histocompatibility antigen
veNOG	ENOG411DA2Z	2	2	S	chromosome 1 open reading frame 148
veNOG	ENOG411DA2Y	2	2	J	Inherit from KOG: Ribosomal protein s9
veNOG	ENOG411DA2X	9	2	S	NA
veNOG	ENOG411DA2W	2	2	S	NA
veNOG	ENOG411DA2V	2	2	O	Reprolysin family propeptide
veNOG	ENOG411DA2U	2	2	S	NA
veNOG	ENOG411DA2T	5	4	P	Metallothioneins have a high content of cysteine residues that bind various heavy metals (By similarity)
veNOG	ENOG411DA2S	2	2	S	NA
veNOG	ENOG411DA2R	2	2	T	Inherit from KOG: rho GTPase activating protein
veNOG	ENOG411DA2Q	8	2	S	NA
veNOG	ENOG411DA2P	2	2	S	NA
veNOG	ENOG411DA2N	2	2	S	NA
veNOG	ENOG411DA2M	2	2	S	NA
veNOG	ENOG411DA2K	2	2	S	NA
veNOG	ENOG411DA2J	3	2	S	NA
veNOG	ENOG411DA2I	2	2	S	NA
veNOG	ENOG411DA2H	2	2	S	NA
veNOG	ENOG411DA2G	2	2	T	Low-density lipoprotein receptor domain class A
veNOG	ENOG411DA2F	3	3	S	NA
veNOG	ENOG411DA2E	2	2	S	NA
veNOG	ENOG411DA2D	5	4	K	Inherit from KOG: Zinc finger protein
veNOG	ENOG411DA2C	4	4	S	chromosome 22 open reading frame 34
veNOG	ENOG411DA2B	3	2	K	Homeobox domain
veNOG	ENOG411DA2A	4	4	U	myeloma overexpressed (in a subset of t(11
veNOG	ENOG411DA29	3	2	S	NA
veNOG	ENOG411DA28	2	2	S	NA
veNOG	ENOG411DA27	2	2	L	NA
veNOG	ENOG411DA26	2	2	S	NA
veNOG	ENOG411DA25	2	2	S	NA
veNOG	ENOG411DA24	2	2	T	GGL
veNOG	ENOG411DA22	5	3	S	NA
veNOG	ENOG411DA21	2	2	S	NA
veNOG	ENOG411DA20	2	2	U	NA
veNOG	ENOG411D3JZ	45	42	C	NADH dehydrogenase (ubiquinone) Fe-S protein 6, 13kDa (NADH-coenzyme Q reductase)
veNOG	ENOG411D3JU	86	48	O	peptidyl-prolyl cis-trans isomerase
veNOG	ENOG411D3JT	12	11	S	NA
veNOG	ENOG411D3JW	10	9	T	myristoylated alanine-rich protein kinase C substrate
veNOG	ENOG411D3JV	52	46	J	ribosomal protein L22-like 1
veNOG	ENOG411D3JM	19	19	S	NA
veNOG	ENOG411D3JK	43	39	U	interferon induced transmembrane protein 5
veNOG	ENOG411D3JE	35	35	O	Promotes spermatogenesis and ovulation by stimulating the testes and ovaries to synthesize steroids
veNOG	ENOG411D3JF	47	39	S	cornifelin
veNOG	ENOG411DC82	2	2	S	Inherit from opiNOG: centrosomal protein
veNOG	ENOG411DC80	3	3	S	Inherit from KOG: A kinase (PRKA) anchor protein
veNOG	ENOG411DC87	2	2	S	NA
veNOG	ENOG411DF4Q	2	2	K	PHD
veNOG	ENOG411DF4V	29	28	K	transcription factor 20 (AR1)
veNOG	ENOG411DF4T	28	28	K	PHD finger protein 6
veNOG	ENOG411DF4X	2	2	S	Reverse transcriptase (RNA-dependent DNA polymerase)
veNOG	ENOG411DF4G	4	4	T	low density lipoprotein receptor-related protein 5
veNOG	ENOG411DF4E	31	31	T	DiGeorge syndrome critical region gene 2
veNOG	ENOG411DF4H	29	29	T	Low density lipoprotein receptor-related protein 4
veNOG	ENOG411DF42	2	2	T	Low-density lipoprotein receptor domain class A
veNOG	ENOG411DF43	2	1	TV	Lectin C-type domain
veNOG	ENOG411DF41	2	2	T	Low-density lipoprotein receptor repeat class B
veNOG	ENOG411DF47	2	2	T	LY
veNOG	ENOG411DF44	7	7	T	Low density lipoprotein receptor
veNOG	ENOG411DF45	10	9	T	Low-density lipoprotein receptor domain class A
veNOG	ENOG411DF48	8	8	T	Low density lipoprotein receptor
veNOG	ENOG411D7MC	2	2	S	suppression of tumorigenicity 7
veNOG	ENOG411D9QM	2	2	S	NA
veNOG	ENOG411D7MN	2	2	K	Zinc finger, C2H2 type
veNOG	ENOG411CQJ4	95	49	G	6-phosphofructo-2-kinase fructose-26-biphosphatase
veNOG	ENOG411CQJJ	12	12	S	NA
veNOG	ENOG411CQJK	47	46	O	carboxypeptidase, vitellogenic-like
veNOG	ENOG411CX3D	47	47	C	NADH dehydrogenase (Ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase)
veNOG	ENOG411CX3A	98	51	T	Angel homolog
veNOG	ENOG411CX3K	4	4	T	SH3 domain containing 19
veNOG	ENOG411CX3V	44	44	I	Mevalonate (Diphospho) decarboxylase
veNOG	ENOG411CZWN	48	41	U	anoctamin 9
veNOG	ENOG411CZWK	48	44	K	ovo-like 1(Drosophila)
veNOG	ENOG411CZWH	50	50	S	sterile alpha motif domain containing 7
veNOG	ENOG411CZWD	51	50	O	ankyrin repeat domain 28
veNOG	ENOG411CZW8	46	46	P	Voltage-dependent anion channel 1
veNOG	ENOG411CPRS	100	48	S	ankyrin repeat domain
veNOG	ENOG411CPRR	50	49	Z	Beaded filament structural protein 1, filensin
veNOG	ENOG411CPRQ	41	40	O	apoptogenic 1, mitochondrial
veNOG	ENOG411CPRP	46	45	K	myogenic differentiation 1
veNOG	ENOG411CPRW	102	50	O	ubiquitin specific peptidase
veNOG	ENOG411CPRV	37	29	K	zinc finger, CCHC domain containing 12
veNOG	ENOG411CPRU	35	34	O	ATPase family, AAA domain containing
veNOG	ENOG411CPRT	106	51	I	Acyl-CoA synthetase short-chain family member
veNOG	ENOG411CPRZ	49	49	T	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2
veNOG	ENOG411CPRY	49	49	U	SEC63 homolog (S. cerevisiae)
veNOG	ENOG411CPRX	19	19	S	F-box and leucine-rich repeat protein 12
veNOG	ENOG411CPRC	60	48	S	Tetraspanin 15
veNOG	ENOG411CPRB	54	40	D	cyclin-dependent kinase 5, regulatory subunit 1 (p35)
veNOG	ENOG411CPRA	88	50	Z	capping protein (actin filament) muscle Z-line, alpha
veNOG	ENOG411CPRG	48	48	U	transmembrane 4 L six family member
veNOG	ENOG411CPRF	40	40	T	Immunoglobulin superfamily member 8
veNOG	ENOG411CPRE	11	11	K	zinc finger protein 821
veNOG	ENOG411CPRD	52	50	F	adenosine deaminase
veNOG	ENOG411CPRK	101	50	S	transmembrane and coiled-coil domain family
veNOG	ENOG411CPRJ	46	45	J	mitochondrial rRNA methyltransferase 1 homolog (S. cerevisiae)
veNOG	ENOG411CPRI	45	45	T	NCK interacting protein with SH3 domain
veNOG	ENOG411CPRH	57	51	A	zinc finger (CCCH type), RNA-binding motif and serine arginine rich
veNOG	ENOG411CPRN	16	16	T	TNF receptor-associated factor 7, E3 ubiquitin protein ligase
veNOG	ENOG411CPRM	47	45	O	topoisomerase I binding, arginine serine-rich, E3 ubiquitin protein ligase
veNOG	ENOG411CPR3	39	38	S	opa interacting protein 5
veNOG	ENOG411CPR2	90	49	Z	Dynein, axonemal heavy chain
veNOG	ENOG411CPR1	133	51	D	Stromal antigen
veNOG	ENOG411CPR0	137	51	T	Mitogen-activated protein kinase kinase kinase
veNOG	ENOG411CPR7	8	8	K	mediator of RNA polymerase II transcription, subunit
veNOG	ENOG411CPR6	50	48	T	asteroid homolog 1 (Drosophila)
veNOG	ENOG411CPR5	50	49	S	FGFR1 oncogene partner 2
veNOG	ENOG411CPR4	106	50	T	Cell surface proteoglycan that bears heparan sulfate (By similarity)
veNOG	ENOG411CPR9	29	29	T	interferon, kappa
veNOG	ENOG411CPR8	93	50	T	Cholinergic receptor, nicotinic, alpha
veNOG	ENOG411D7M7	2	2	G	Inherit from KOG: transporter
veNOG	ENOG411CUA9	44	44	T	Apoptosis, caspase activation inhibitor
veNOG	ENOG411CUA8	61	48	T	nitric oxide synthase 1 (neuronal) adaptor protein
veNOG	ENOG411CUA7	22	20	A	poly(A) binding protein, cytoplasmic 1-like 2A
veNOG	ENOG411CUA6	114	47	T	insulin receptor substrate
veNOG	ENOG411CUA5	47	47	K	Dopey family member 1
veNOG	ENOG411CUA4	7	7	O	ring finger protein 8, E3 ubiquitin protein ligase
veNOG	ENOG411CUA3	50	48	F	adenosine deaminase-like
veNOG	ENOG411CUA2	96	51	S	POC1 centriolar protein homolog
veNOG	ENOG411CUA1	102	51	T	signal transducing adaptor molecule (SH3 domain and ITAM motif)
veNOG	ENOG411CUA0	50	48	A	RNA pseudouridylate synthase domain containing 2
veNOG	ENOG411CUAM	51	51	A	PAN3 poly(A) specific ribonuclease subunit homolog (S. cerevisiae)
veNOG	ENOG411CUAJ	20	17	T	FYVE, RhoGEF and PH domain containing 6
veNOG	ENOG411CUAI	45	44	A	poly(A) binding protein, cytoplasmic 1-like
veNOG	ENOG411CUAH	54	45	K	Neuronal PAS domain protein 4
veNOG	ENOG411CUAE	47	47	S	zinc finger, MYND-type containing 10
veNOG	ENOG411CUAD	50	49	U	TAM41, mitochondrial translocator assembly and maintenance protein, homolog (S. cerevisiae)
veNOG	ENOG411CUAC	46	45	S	Family with sequence similarity 73, member B
veNOG	ENOG411CUAB	50	45	K	Kruppel-like factor 6
veNOG	ENOG411CUAA	54	47	U	Lipoma HMGIC fusion partner-like 2
veNOG	ENOG411CUAZ	27	25	S	sosondowah ankyrin repeat domain family member D
veNOG	ENOG411CUAY	131	51	A	polypyrimidine tract binding protein
veNOG	ENOG411CUAX	23	23	BD	nucleosome assembly protein 1-like 3
veNOG	ENOG411CUAV	100	51	T	Milk fat globule-EGF factor 8 protein
veNOG	ENOG411CUAU	52	51	U	Component of oligomeric Golgi complex 3
veNOG	ENOG411CUAT	48	42	Z	tubulin polymerization-promoting protein family member
veNOG	ENOG411CUAR	60	30	T	MAS1 oncogene
veNOG	ENOG411CUAQ	150	51	T	Calcium calmodulin-dependent protein kinase
veNOG	ENOG411CUAP	72	44	E	kallikrein B, plasma (Fletcher factor) 1
veNOG	ENOG411DA8S	2	2	L	essential meiotic endonuclease 1 homolog 2 (S. pombe)
veNOG	ENOG411DA8R	2	2	S	zinc finger MYM-type protein 4-like
veNOG	ENOG411DCXJ	3	3	S	methyltransferase like 22
veNOG	ENOG411DG2Q	2	2	K	bZIP transcription factor
veNOG	ENOG411D1M4	4	4	K	GLIS family zinc finger 2
veNOG	ENOG411D1M9	5	4	OT	calpain 8
veNOG	ENOG411CYI1	54	46	G	glucose-6-phosphate dehydrogenase
veNOG	ENOG411D750	10	7	S	Ankyrin repeat domain-containing protein
veNOG	ENOG411D75M	2	2	T	RAB
veNOG	ENOG411D75N	2	2	S	potassium channel tetramerisation domain containing 15
veNOG	ENOG411D75H	3	3	T	7 transmembrane receptor (rhodopsin family)
veNOG	ENOG411D75J	2	2	I	Acyltransferase
veNOG	ENOG411D75K	7	3	S	AIG1 family
veNOG	ENOG411D75A	2	2	J	Inherit from KOG: Eukaryotic translation initiation factor 4 gamma
veNOG	ENOG411D75C	2	2	O	Glutathione S-transferase, N-terminal domain
veNOG	ENOG411D75X	2	2	VW	VWC_def
veNOG	ENOG411D75Y	2	2	S	Membrane-associated apoptosis protein
veNOG	ENOG411D75Z	7	5	S	ddb1 and cul4 associated factor
veNOG	ENOG411D75T	2	2	T	protein phosphatase 2, regulatory subunit B', epsilon isoform
veNOG	ENOG411D75U	3	3	T	insulin-like growth factor binding protein 2, 36kDa
veNOG	ENOG411D75V	2	2	A	DEAD (Asp-Glu-Ala-Asp) box helicase 17
veNOG	ENOG411D75W	4	4	S	NA
veNOG	ENOG411D75P	2	2	Q	ABC transporter
veNOG	ENOG411D75Q	3	2	T	olfactory receptor 4F3 4F16 4F29-like
veNOG	ENOG411D75R	6	6	K	Zinc finger protein 675
veNOG	ENOG411D75S	3	3	U	Inherit from KOG: translocated promoter region, nuclear basket protein
veNOG	ENOG411CYIR	53	48	K	CCR4-NOT transcription complex subunit 2
veNOG	ENOG411CYIQ	7	7	MV	Leishmanolysin
veNOG	ENOG411D8M3	3	3	S	NA
veNOG	ENOG411D8M1	6	2	S	IGv
veNOG	ENOG411D8M7	11	5	S	IGv
veNOG	ENOG411D8MJ	2	2	S	NA
veNOG	ENOG411D8MM	2	2	S	IGv
veNOG	ENOG411D8MA	2	2	O	Inherit from KOG: ADAM metallopeptidase with thrombospondin type 1, motif
veNOG	ENOG411D8MF	2	2	S	Inherit from KOG: coiled-coil and C2 domain containing
veNOG	ENOG411D7U9	2	2	O	Inherit from KOG: ADAM metallopeptidase with thrombospondin type 1, motif
veNOG	ENOG411D7U4	2	2	B	H2A
veNOG	ENOG411D7U5	4	2	S	Immunoglobulin V-set domain
veNOG	ENOG411D7U6	2	2	T	Plexin repeat
veNOG	ENOG411D7U1	3	3	Z	PMG protein
veNOG	ENOG411D7UK	2	2	C	ATPase, H transporting, lysosomal 31kDa, V1 subunit E1
veNOG	ENOG411D7UD	2	2	B	H2A
veNOG	ENOG411D7UE	2	2	U	adaptor-related protein complex 3, sigma 2 subunit
veNOG	ENOG411D7UF	4	4	A	nuclear cap binding protein subunit 2-like
veNOG	ENOG411D7UA	2	2	T	Furin-like cysteine rich region
veNOG	ENOG411D7UU	2	2	O	GGL
veNOG	ENOG411DAPX	8	7	T	IG
veNOG	ENOG411DAPC	3	3	Z	Intermediate filament protein
veNOG	ENOG411DAPF	8	8	T	SAM domain (Sterile alpha motif)
veNOG	ENOG411DAPK	3	3	K	Inherit from chorNOG: Trinucleotide repeat containing 18
veNOG	ENOG411DAP4	5	5	S	coiled-coil domain containing 15
veNOG	ENOG411DAP6	3	3	S	NA
veNOG	ENOG411DEKE	24	12	O	Complement component
veNOG	ENOG411D0GM	7	7	O	Zinc finger, C3HC4 type (RING finger)
veNOG	ENOG411D0GN	51	50	T	Phospholipase B domain containing 1
veNOG	ENOG411D0GI	43	43	S	ectonucleotide pyrophosphatase phosphodiesterase 5
veNOG	ENOG411D0GH	31	31	K	SLC2A4 regulator
veNOG	ENOG411D0GK	35	28	T	olfactory receptor, family 9, subfamily G, member
veNOG	ENOG411D0GJ	10	10	E	Cytosol aminopeptidase family, catalytic domain
veNOG	ENOG411D0GE	50	49	B	M-phase phosphoprotein 8
veNOG	ENOG411D0GD	14	12	S	Olfactory receptor
veNOG	ENOG411D0GG	19	15	S	Neurexophilin
veNOG	ENOG411D0GF	7	7	Q	ATP-binding cassette subfamily A
veNOG	ENOG411D0GA	48	47	Z	Dynactin 5 (P25)
veNOG	ENOG411D0GC	6	6	T	G protein-coupled receptor 137
veNOG	ENOG411D0GB	35	34	U	vacuolar protein sorting 13 homolog B (yeast)
veNOG	ENOG411D0GY	12	11	T	7 transmembrane receptor (rhodopsin family)
veNOG	ENOG411D0GX	41	41	K	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein
veNOG	ENOG411D0GZ	50	50	U	coatomer protein complex, subunit beta 2 (beta prime)
veNOG	ENOG411D0GU	12	12	T	olfactory receptor, family 2, subfamily B, member 6
veNOG	ENOG411D0GT	50	50	I	butyrobetaine (gamma), 2-oxoglutarate dioxygenase (gamma-butyrobetaine hydroxylase) 1
veNOG	ENOG411D0GW	48	47	S	chromosome 16 open reading frame 87
veNOG	ENOG411D0GV	32	32	G	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase
veNOG	ENOG411D0GQ	57	35	K	Nuclear body protein
veNOG	ENOG411D0GP	15	12	T	G-protein coupled receptor-like
veNOG	ENOG411D0GS	51	48	S	transmembrane protein 199
veNOG	ENOG411D0GR	7	7	S	Apolipoprotein A1/A4/E domain
veNOG	ENOG411D0G9	47	47	S	Transmembrane protein 25
veNOG	ENOG411D0G8	6	6	F	DNA/RNA non-specific endonuclease
veNOG	ENOG411D0G5	23	23	S	doublecortin domain containing 5
veNOG	ENOG411D0G4	43	43	T	inhibin, alpha
veNOG	ENOG411D0G7	2	2	T	STYKc
veNOG	ENOG411D0G6	21	21	S	ankyrin repeat
veNOG	ENOG411D0G1	7	7	S	DEP domain containing 7
veNOG	ENOG411D0G0	30	30	S	NA
veNOG	ENOG411D0G3	55	50	S	transmembrane protein 126A
veNOG	ENOG411D0G2	36	35	T	bradykinin receptor B1
veNOG	ENOG411CT9Z	48	48	K	mesenchyme homeobox 2
veNOG	ENOG411CT9X	39	39	T	CD86 molecule
veNOG	ENOG411CT9Y	96	51	K	Zinc finger protein
veNOG	ENOG411CT9R	78	48	T	leucine rich repeat containing 8 family, member
veNOG	ENOG411CT9S	51	51	S	serine active site containing 1
veNOG	ENOG411CT9P	77	46	Q	Dehydrogenase reductase SDR family member
veNOG	ENOG411CT9Q	62	49	T	endothelin receptor type B
veNOG	ENOG411CT9V	7	7	O	ring finger protein 151
veNOG	ENOG411CT9W	20	17	TV	mannose receptor, C type
veNOG	ENOG411CT9T	94	48	T	TOLL-like receptor
veNOG	ENOG411CT9U	114	50	T	G- protein-coupled receptor
veNOG	ENOG411CT9J	90	51	S	Nck-associated protein
veNOG	ENOG411CT9K	2	2	NTZ	SPEC
veNOG	ENOG411CT9H	47	47	C	NADH dehydrogenase (ubiquinone) flavoprotein 1
veNOG	ENOG411CT9I	39	38	K	PR domain containing 2, with ZNF domain
veNOG	ENOG411CT9N	20	20	G	solute carrier family 16, member 13 (monocarboxylic acid transporter 13)
veNOG	ENOG411CT9M	34	34	S	Fibronectin type III domain containing 8
veNOG	ENOG411CT9B	46	45	S	Transmembrane protein 5
veNOG	ENOG411CT9C	80	49	S	BTB (POZ) domain containing
veNOG	ENOG411CT9A	43	43	C	Electron-transfer-flavoprotein, beta polypeptide
veNOG	ENOG411CT9F	134	51	T	Neuroligin
veNOG	ENOG411CT9G	49	49	T	RAP1 interacting factor homolog (yeast)
veNOG	ENOG411CT9D	94	49	P	calcium channel, voltage-dependent, gamma subunit
veNOG	ENOG411CT9E	49	49	K	POU class 1 homeobox 1
veNOG	ENOG411CT98	37	37	S	R3H domain and coiled-coil containing 1-like
veNOG	ENOG411CT99	83	47	T	Purinergic receptor P2Y G-protein coupled
veNOG	ENOG411CT92	53	51	K	ELL associated factor 1
veNOG	ENOG411CT93	48	46	Z	kiaa0586
veNOG	ENOG411CT90	51	50	O	ubiquitin specific peptidase 37
veNOG	ENOG411CT91	68	51	E	solute carrier family 7 (anionic amino acid transporter light chain, xc- system), member 11
veNOG	ENOG411CT96	101	51	K	Signal transducer and activator of transcription
veNOG	ENOG411CT97	99	51	T	GTPase activating protein (SH3 domain) binding protein
veNOG	ENOG411CT94	120	50	Z	Dynein, axonemal heavy chain
veNOG	ENOG411CT95	46	46	S	zinc finger, MYND-type containing 12
veNOG	ENOG411CVA8	48	47	H	Catalyzes conversion of folates to polyglutamate derivatives allowing concentration of folate compounds in the cell and the intracellular retention of these cofactors, which are important substrates for most of the folate-dependent enzymes that are involved in one-carbon transfer reactions involved in purine, pyrimidine and amino acid synthesis
veNOG	ENOG411CVA9	42	41	T	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2
veNOG	ENOG411CVA4	42	41	S	Coiled-coil domain containing 151
veNOG	ENOG411CVA5	76	49	P	Solute carrier family 14 (Urea transporter), member
veNOG	ENOG411CVA6	103	51	S	Zinc finger, DHHC-type containing
veNOG	ENOG411CVA7	73	47	S	Melanoma associated antigen (Mutated)
veNOG	ENOG411CVA0	30	23	T	NEL-like 2 (chicken)
veNOG	ENOG411CVA1	46	46	A	smg-9 homolog, nonsense mediated mRNA decay factor (C. elegans)
veNOG	ENOG411CVA2	21	21	T	G protein-coupled receptor 88
veNOG	ENOG411CVA3	51	50	K	Myelin expression factor 2
veNOG	ENOG411CVAX	16	8	S	odorant receptor, family H, subfamily 132, member
veNOG	ENOG411CVAY	8	8	S	coiled-coil domain containing 88B
veNOG	ENOG411CVAZ	38	37	U	Charged multivesicular body protein 1a
veNOG	ENOG411CVAT	55	48	O	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11
veNOG	ENOG411CVAU	35	35	T	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4
veNOG	ENOG411CVAV	27	18	T	Olfactory receptor
veNOG	ENOG411CVAW	13	13	S	Complement factor H-related 5
veNOG	ENOG411CVAP	37	37	S	chromosome 9 open reading frame 135
veNOG	ENOG411CVAQ	55	49	W	Collectin sub-family member 12
veNOG	ENOG411CVAR	95	50	K	Chromodomain helicase DNA binding protein
veNOG	ENOG411CVAS	40	40	O	Leprecan-like 1
veNOG	ENOG411CVAM	42	42	S	Coiled-coil domain containing 83
veNOG	ENOG411CVAN	50	50	O	Complement component 8, alpha polypeptide
veNOG	ENOG411CVAH	45	43	S	Coiled-coil domain containing 94
veNOG	ENOG411CVAI	24	24	S	Transmembrane protein 240
veNOG	ENOG411CVAJ	49	48	Q	Cytochrome P450, family 2, subfamily r, polypeptide 1
veNOG	ENOG411CVAK	6	6	T	ephrin-A5
veNOG	ENOG411CVAD	48	48	G	solute carrier family 2, facilitated glucose transporter member 2
veNOG	ENOG411CVAE	76	46	TU	unc-13 homolog D (C. elegans)
veNOG	ENOG411CVAF	40	39	S	Tetratricopeptide repeat and ankyrin repeat containing 1
veNOG	ENOG411CVAG	7	7	U	C2 domain
veNOG	ENOG411CVAA	35	34	T	prostaglandin D2 receptor (DP)
veNOG	ENOG411CVAB	72	46	C	Aldehyde dehydrogenase
veNOG	ENOG411CVAC	56	47	S	ras homolog family member U
veNOG	ENOG411DG20	2	2	Z	Dynein heavy chain and region D6 of dynein motor
veNOG	ENOG411CUNI	46	45	O	ubiquitin specific peptidase 39
veNOG	ENOG411CVVF	48	48	O	Ribophorin II
veNOG	ENOG411DG8T	3	2	O	tripartite motif-containing protein 72-like
veNOG	ENOG411DCSE	2	2	S	ZnF_C2H2
veNOG	ENOG411DG8C	36	36	I	Ancient ubiquitous protein 1
veNOG	ENOG411DB4Y	2	2	S	NA
veNOG	ENOG411DBV5	2	2	S	NA
veNOG	ENOG411DBV1	2	2	S	NA
veNOG	ENOG411D3MB	22	22	S	lipocalin 9
veNOG	ENOG411D3MD	45	45	K	Inhibitor of DNA binding 3, dominant negative helix-loop-helix protein
veNOG	ENOG411D3ME	46	46	I	fatty acid binding protein 6, ileal
veNOG	ENOG411D3MF	30	29	C	Core subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) that is believed to belong to the minimal assembly required for catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone
veNOG	ENOG411D3MG	6	6	F	cytidine deaminase
veNOG	ENOG411D9VD	2	2	S	NA
veNOG	ENOG411DFMN	2	2	G	solute carrier family 22 (organic anion transporter), member 13
veNOG	ENOG411DFMC	2	2	S	PHD finger protein 21A
veNOG	ENOG411DFME	4	4	S	autoimmune regulator
veNOG	ENOG411DFMD	2	2	S	Sp100 domain
veNOG	ENOG411DFMZ	17	17	U	solute carrier family 22, member 15
veNOG	ENOG411DFMP	2	2	G	Sugar (and other) transporter
veNOG	ENOG411DFMV	2	2	S	solute carrier family 22. member
veNOG	ENOG411DFM9	2	2	U	SH2 domain
veNOG	ENOG411DFM1	12	11	K	Cut-like homeobox
veNOG	ENOG411DFM3	3	3	T	leucine-rich repeat kinase 2
veNOG	ENOG411DBGA	3	3	P	family with sequence similarity 26, member D
veNOG	ENOG411DBAV	3	2	S	chromosome 9 open reading frame 123
veNOG	ENOG411CQS7	56	48	T	Melanoma cell adhesion molecule
veNOG	ENOG411CQS6	97	51	A	CUGBP, Elav-like family member
veNOG	ENOG411CQS8	55	43	C	ATPase, H transporting, lysosomal accessory protein 1
veNOG	ENOG411CQSV	160	51	K	Early B-cell factor
veNOG	ENOG411CQSX	79	51	G	fructosamine 3 kinase
veNOG	ENOG411CREM	37	37	S	junctophilin 2
veNOG	ENOG411CREN	46	29	T	olfactory receptor, family 52, subfamily M, member 1
veNOG	ENOG411CREH	48	48	S	inter-alpha-trypsin inhibitor heavy chain family, member 5
veNOG	ENOG411CREI	61	48	L	MutS homolog 5 (E. coli)
veNOG	ENOG411CREJ	58	51	O	Ring finger protein 220
veNOG	ENOG411CREK	54	47	B	SET and MYND domain containing 2
veNOG	ENOG411CRED	46	46	O	alpha-kinase 1
veNOG	ENOG411CREE	49	46	T	sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)
veNOG	ENOG411CREF	39	39	K	Homeobox B7
veNOG	ENOG411CREG	84	51	Z	actin related protein 2 3 complex, subunit
veNOG	ENOG411CREA	103	47	W	integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1
veNOG	ENOG411CREB	91	50	Z	tropomodulin
veNOG	ENOG411CREC	43	43	T	G protein-coupled estrogen receptor 1
veNOG	ENOG411CREX	47	46	T	Sigma non-opioid intracellular receptor 1
veNOG	ENOG411CREY	96	50	T	BR serine threonine kinase
veNOG	ENOG411CREZ	46	45	O	Biliverdin reductase A
veNOG	ENOG411CRET	86	50	T	protein kinase C
veNOG	ENOG411CREU	43	43	O	ubiquitin specific peptidase 21
veNOG	ENOG411CREV	64	46	K	SMAD family member 4
veNOG	ENOG411CREW	48	48	K	Forkhead box P1
veNOG	ENOG411CREP	32	31	U	Mucin 15, cell surface associated
veNOG	ENOG411CREQ	50	49	K	Zinc finger protein 367
veNOG	ENOG411CRER	115	50	T	cadherin, EGF LAG seven-pass G-type receptor
veNOG	ENOG411CRES	44	43	J	Seryl-tRNA synthetase 2, mitochondrial
veNOG	ENOG411CRE8	46	46	T	Transmembrane BAX inhibitor motif containing 4
veNOG	ENOG411CRE9	48	48	H	phosphopantothenoylcysteine synthetase
veNOG	ENOG411CRE4	49	49	Q	cystic fibrosis transmembrane conductance regulator, ATP-binding cassette (sub-family C, member 7)
veNOG	ENOG411CRE5	42	42	S	NCK-associated protein 5-like
veNOG	ENOG411CRE6	49	47	T	A kinase (PRKA) anchor protein 1
veNOG	ENOG411CRE7	14	13	S	Abelson helper integration site 1
veNOG	ENOG411CRE0	49	49	S	Zinc finger, FYVE domain containing 20
veNOG	ENOG411CRE1	47	46	S	Family with sequence similarity 117, member B
veNOG	ENOG411CRE2	45	45	K	mediator complex subunit 25
veNOG	ENOG411CRE3	45	44	U	claudin 18
veNOG	ENOG411CR90	18	18	A	DDB1 and CUL4 associated factor 16
veNOG	ENOG411CR93	47	47	J	tRNA splicing endonuclease 54 homolog (S. cerevisiae)
veNOG	ENOG411CR9H	52	41	K	jun proto-oncogene
veNOG	ENOG411CR9J	53	47	O	sparc osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2
veNOG	ENOG411CR9N	22	22	S	coiled-coil glutamate-rich protein 1
veNOG	ENOG411CTQ0	52	51	A	DEAD (Asp-Glu-Ala-Asp) box helicase 6
veNOG	ENOG411CTQ5	50	50	S	Ral GTPase activating protein, beta subunit (Non-catalytic)
veNOG	ENOG411CTQ8	192	51	O	Heparan sulfate glucosamine 3-O-sulfotransferase
veNOG	ENOG411CTQ9	88	48	T	Growth factor receptor-bound protein
veNOG	ENOG411CTQC	57	50	P	Solute carrier family 43, member 2
veNOG	ENOG411CTQA	84	49	T	abl-interactor 2
veNOG	ENOG411CTQF	51	51	T	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D
veNOG	ENOG411CTQD	15	11	S	PDZ domain containing 4
veNOG	ENOG411CTQE	47	45	T	Fas (TNF receptor superfamily, member 6)
veNOG	ENOG411CTQN	21	21	K	Zinc finger protein 789
